hgnc_id	uniprot_id	class_id	class_term
HGNC:29818	Q9H3H9	PC00259	general transcription factor
HGNC:29818	Q9H3H9	PC00171	nucleic acid metabolism protein
HGNC:29818	Q9H3H9	PC00031	RNA metabolism protein
HGNC:26784	Q9H3J6	PC00225	translation release factor
HGNC:26784	Q9H3J6	PC00223	translation factor
HGNC:26784	Q9H3J6	PC00263	translational protein
HGNC:6246	Q9H3M0	PC00241	voltage-gated ion channel
HGNC:6246	Q9H3M0	PC00133	ion channel
HGNC:6246	Q9H3M0	PC00227	transporter
HGNC:24173	Q9H3M9	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:17383	Q9H3N8	PC00021	G-protein coupled receptor
HGNC:17383	Q9H3N8	PC00197	transmembrane signal receptor
HGNC:24869	Q9H3Q3	PC00220	transferase
HGNC:24869	Q9H3Q3	PC00262	metabolite interconversion enzyme
HGNC:17071	Q9H3R0	PC00261	histone modifying enzyme
HGNC:17071	Q9H3R0	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:20779	Q9H3R1	PC00220	transferase
HGNC:20779	Q9H3R1	PC00262	metabolite interconversion enzyme
HGNC:7511	Q9H3R2	PC00069	cell adhesion molecule
HGNC:10729	Q9H3S1	PC00152	membrane-bound signaling molecule
HGNC:10729	Q9H3S1	PC00207	intercellular signal molecule
HGNC:14908	Q9H3S3	PC00203	serine protease
HGNC:14908	Q9H3S3	PC00190	protease
HGNC:14908	Q9H3S3	PC00260	protein modifying enzyme
HGNC:17358	Q9H3S4	PC00137	kinase
HGNC:17358	Q9H3S4	PC00220	transferase
HGNC:17358	Q9H3S4	PC00262	metabolite interconversion enzyme
HGNC:18858	Q9H3S5	PC00111	glycosyltransferase
HGNC:18858	Q9H3S5	PC00220	transferase
HGNC:18858	Q9H3S5	PC00262	metabolite interconversion enzyme
HGNC:14406	Q9H3S7	PC00150	membrane traffic protein
HGNC:10740	Q9H3T2	PC00152	membrane-bound signaling molecule
HGNC:10740	Q9H3T2	PC00207	intercellular signal molecule
HGNC:10739	Q9H3T3	PC00152	membrane-bound signaling molecule
HGNC:10739	Q9H3T3	PC00207	intercellular signal molecule
HGNC:20323	Q9H3U7	PC00061	calmodulin-related
HGNC:20323	Q9H3U7	PC00060	calcium-binding protein
HGNC:13374	Q9H3V2	PC00227	transporter
HGNC:17200	Q9H3W5	PC00197	transmembrane signal receptor
HGNC:16249	Q9H3Y0	PC00090	defense/immunity protein
HGNC:16235	Q9H3Z4	PC00072	chaperone
HGNC:16128	Q9H3Z7	PC00203	serine protease
HGNC:16128	Q9H3Z7	PC00190	protease
HGNC:16128	Q9H3Z7	PC00260	protein modifying enzyme
HGNC:26016	Q9H400	PC00226	scaffold/adaptor protein
HGNC:16183	Q9H426	PC00150	membrane traffic protein
HGNC:13814	Q9H427	PC00133	ion channel
HGNC:13814	Q9H427	PC00227	transporter
HGNC:16171	Q9H444	PC00150	membrane traffic protein
HGNC:4046	Q9H461	PC00197	transmembrane signal receptor
HGNC:30325	Q9H477	PC00065	carbohydrate kinase
HGNC:30325	Q9H477	PC00220	transferase
HGNC:30325	Q9H477	PC00137	kinase
HGNC:30325	Q9H477	PC00262	metabolite interconversion enzyme
HGNC:24822	Q9H479	PC00137	kinase
HGNC:24822	Q9H479	PC00220	transferase
HGNC:24822	Q9H479	PC00262	metabolite interconversion enzyme
HGNC:14988	Q9H488	PC00260	protein modifying enzyme
HGNC:6838	Q9H492	PC00166	non-motor microtubule binding protein
HGNC:6838	Q9H492	PC00085	cytoskeletal protein
HGNC:6838	Q9H492	PC00157	microtubule or microtubule-binding cytoskeletal protein
HGNC:11997	Q9H497	PC00072	chaperone
HGNC:14540	Q9H4A3	PC00167	non-receptor serine/threonine protein kinase
HGNC:14540	Q9H4A3	PC00260	protein modifying enzyme
HGNC:23028	Q9H4A9	PC00190	protease
HGNC:23028	Q9H4A9	PC00260	protein modifying enzyme
HGNC:23075	Q9H4B0	PC00147	RNA processing factor
HGNC:23075	Q9H4B0	PC00171	nucleic acid metabolism protein
HGNC:23075	Q9H4B0	PC00031	RNA metabolism protein
HGNC:2154	Q9H4B4	PC00167	non-receptor serine/threonine protein kinase
HGNC:2154	Q9H4B4	PC00260	protein modifying enzyme
HGNC:16257	Q9H4B7	PC00228	tubulin
HGNC:16257	Q9H4B7	PC00085	cytoskeletal protein
HGNC:16257	Q9H4B7	PC00157	microtubule or microtubule-binding cytoskeletal protein
HGNC:23029	Q9H4B8	PC00190	protease
HGNC:23029	Q9H4B8	PC00260	protein modifying enzyme
HGNC:17448	Q9H4D0	PC00150	membrane traffic protein
HGNC:8073	Q9H4D5	PC00031	RNA metabolism protein
HGNC:8073	Q9H4D5	PC00171	nucleic acid metabolism protein
HGNC:688	Q9H4E5	PC00208	small GTPase
HGNC:688	Q9H4E5	PC00020	G-protein
HGNC:688	Q9H4E5	PC00095	protein-binding activity modulator
HGNC:2760	Q9H4E7	PC00226	scaffold/adaptor protein
HGNC:20318	Q9H4F8	PC00061	calmodulin-related
HGNC:20318	Q9H4F8	PC00060	calcium-binding protein
HGNC:18007	Q9H4G4	PC00090	defense/immunity protein
HGNC:15935	Q9H4I2	PC00119	homeodomain transcription factor
HGNC:15935	Q9H4I2	PC00218	DNA-binding transcription factor
HGNC:15935	Q9H4I2	PC00264	gene-specific transcriptional regulator
HGNC:15935	Q9H4I2	PC00116	helix-turn-helix transcription factor
HGNC:29446	Q9H4I8	PC00121	hydrolase
HGNC:29446	Q9H4I8	PC00262	metabolite interconversion enzyme
HGNC:13241	Q9H4K1	PC00085	cytoskeletal protein
HGNC:17862	Q9H4L4	PC00190	protease
HGNC:17862	Q9H4L4	PC00260	protein modifying enzyme
HGNC:18398	Q9H4L7	PC00011	DNA helicase
HGNC:18398	Q9H4L7	PC00171	nucleic acid metabolism protein
HGNC:18398	Q9H4L7	PC00009	DNA metabolism protein
HGNC:3242	Q9H4M9	PC00150	membrane traffic protein
HGNC:13998	Q9H4Q3	PC00248	C2H2 zinc finger transcription factor
HGNC:13998	Q9H4Q3	PC00218	DNA-binding transcription factor
HGNC:13998	Q9H4Q3	PC00264	gene-specific transcriptional regulator
HGNC:13998	Q9H4Q3	PC00244	zinc finger transcription factor
HGNC:13997	Q9H4Q4	PC00248	C2H2 zinc finger transcription factor
HGNC:13997	Q9H4Q4	PC00218	DNA-binding transcription factor
HGNC:13997	Q9H4Q4	PC00264	gene-specific transcriptional regulator
HGNC:13997	Q9H4Q4	PC00244	zinc finger transcription factor
HGNC:20374	Q9H4S2	PC00119	homeodomain transcription factor
HGNC:20374	Q9H4S2	PC00218	DNA-binding transcription factor
HGNC:20374	Q9H4S2	PC00264	gene-specific transcriptional regulator
HGNC:20374	Q9H4S2	PC00116	helix-turn-helix transcription factor
HGNC:20813	Q9H4T2	PC00248	C2H2 zinc finger transcription factor
HGNC:20813	Q9H4T2	PC00218	DNA-binding transcription factor
HGNC:20813	Q9H4T2	PC00264	gene-specific transcriptional regulator
HGNC:20813	Q9H4T2	PC00244	zinc finger transcription factor
HGNC:19087	Q9H4W6	PC00218	DNA-binding transcription factor
HGNC:19087	Q9H4W6	PC00264	gene-specific transcriptional regulator
HGNC:15807	Q9H4Z2	PC00248	C2H2 zinc finger transcription factor
HGNC:15807	Q9H4Z2	PC00218	DNA-binding transcription factor
HGNC:15807	Q9H4Z2	PC00264	gene-specific transcriptional regulator
HGNC:15807	Q9H4Z2	PC00244	zinc finger transcription factor
HGNC:23159	Q9H553	PC00220	transferase
HGNC:23159	Q9H553	PC00262	metabolite interconversion enzyme
HGNC:24018	Q9H568	PC00039	actin and actin related protein
HGNC:24018	Q9H568	PC00085	cytoskeletal protein
HGNC:24018	Q9H568	PC00041	actin or actin-binding cytoskeletal protein
HGNC:29222	Q9H582	PC00248	C2H2 zinc finger transcription factor
HGNC:29222	Q9H582	PC00218	DNA-binding transcription factor
HGNC:29222	Q9H582	PC00264	gene-specific transcriptional regulator
HGNC:29222	Q9H582	PC00244	zinc finger transcription factor
HGNC:25517	Q9H583	PC00031	RNA metabolism protein
HGNC:25517	Q9H583	PC00171	nucleic acid metabolism protein
HGNC:20476	Q9H596	PC00195	protein phosphatase
HGNC:20476	Q9H596	PC00260	protein modifying enzyme
HGNC:1163	Q9H5F2	PC00061	calmodulin-related
HGNC:1163	Q9H5F2	PC00060	calcium-binding protein
HGNC:26273	Q9H5H4	PC00248	C2H2 zinc finger transcription factor
HGNC:26273	Q9H5H4	PC00218	DNA-binding transcription factor
HGNC:26273	Q9H5H4	PC00264	gene-specific transcriptional regulator
HGNC:26273	Q9H5H4	PC00244	zinc finger transcription factor
HGNC:17287	Q9H5I1	PC00261	histone modifying enzyme
HGNC:17287	Q9H5I1	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:22918	Q9H5J0	PC00248	C2H2 zinc finger transcription factor
HGNC:22918	Q9H5J0	PC00218	DNA-binding transcription factor
HGNC:22918	Q9H5J0	PC00264	gene-specific transcriptional regulator
HGNC:22918	Q9H5J0	PC00244	zinc finger transcription factor
HGNC:15829	Q9H5J4	PC00042	acyltransferase
HGNC:15829	Q9H5J4	PC00220	transferase
HGNC:15829	Q9H5J4	PC00262	metabolite interconversion enzyme
HGNC:28759	Q9H5J8	PC00019	DNA-directed RNA polymerase
HGNC:28759	Q9H5J8	PC00171	nucleic acid metabolism protein
HGNC:28759	Q9H5J8	PC00031	RNA metabolism protein
HGNC:26257	Q9H5P4	PC00085	cytoskeletal protein
HGNC:18559	Q9H5Q4	PC00033	RNA methyltransferase
HGNC:18559	Q9H5Q4	PC00171	nucleic acid metabolism protein
HGNC:18559	Q9H5Q4	PC00031	RNA metabolism protein
HGNC:22917	Q9H5U6	PC00033	RNA methyltransferase
HGNC:22917	Q9H5U6	PC00171	nucleic acid metabolism protein
HGNC:22917	Q9H5U6	PC00031	RNA metabolism protein
HGNC:14283	Q9H5V7	PC00248	C2H2 zinc finger transcription factor
HGNC:14283	Q9H5V7	PC00218	DNA-binding transcription factor
HGNC:14283	Q9H5V7	PC00264	gene-specific transcriptional regulator
HGNC:14283	Q9H5V7	PC00244	zinc finger transcription factor
HGNC:15861	Q9H5Z1	PC00032	RNA helicase
HGNC:15861	Q9H5Z1	PC00171	nucleic acid metabolism protein
HGNC:15861	Q9H5Z1	PC00031	RNA metabolism protein
HGNC:26221	Q9H607	PC00259	general transcription factor
HGNC:26221	Q9H607	PC00171	nucleic acid metabolism protein
HGNC:26221	Q9H607	PC00031	RNA metabolism protein
HGNC:28357	Q9H609	PC00248	C2H2 zinc finger transcription factor
HGNC:28357	Q9H609	PC00218	DNA-binding transcription factor
HGNC:28357	Q9H609	PC00264	gene-specific transcriptional regulator
HGNC:28357	Q9H609	PC00244	zinc finger transcription factor
HGNC:26220	Q9H611	PC00011	DNA helicase
HGNC:26220	Q9H611	PC00171	nucleic acid metabolism protein
HGNC:26220	Q9H611	PC00009	DNA metabolism protein
HGNC:26208	Q9H649	PC00033	RNA methyltransferase
HGNC:26208	Q9H649	PC00171	nucleic acid metabolism protein
HGNC:26208	Q9H649	PC00031	RNA metabolism protein
HGNC:23620	Q9H665	PC00197	transmembrane signal receptor
HGNC:17182	Q9H672	PC00150	membrane traffic protein
HGNC:19351	Q9H694	PC00031	RNA metabolism protein
HGNC:19351	Q9H694	PC00171	nucleic acid metabolism protein
HGNC:23760	Q9H6B9	PC00121	hydrolase
HGNC:23760	Q9H6B9	PC00262	metabolite interconversion enzyme
HGNC:26184	Q9H6E5	PC00174	nucleotidyltransferase
HGNC:26184	Q9H6E5	PC00220	transferase
HGNC:26184	Q9H6E5	PC00262	metabolite interconversion enzyme
HGNC:28462	Q9H6F2	PC00133	ion channel
HGNC:28462	Q9H6F2	PC00227	transporter
HGNC:26176	Q9H6H4	PC00150	membrane traffic protein
HGNC:18122	Q9H6I2	PC00024	HMG box transcription factor
HGNC:18122	Q9H6I2	PC00218	DNA-binding transcription factor
HGNC:18122	Q9H6I2	PC00264	gene-specific transcriptional regulator
HGNC:15859	Q9H6P5	PC00190	protease
HGNC:15859	Q9H6P5	PC00260	protein modifying enzyme
HGNC:17329	Q9H6Q3	PC00140	kinase modulator
HGNC:17329	Q9H6Q3	PC00095	protein-binding activity modulator
HGNC:14179	Q9H6Q4	PC00092	dehydrogenase
HGNC:14179	Q9H6Q4	PC00262	metabolite interconversion enzyme
HGNC:14179	Q9H6Q4	PC00176	oxidoreductase
HGNC:16718	Q9H6R0	PC00032	RNA helicase
HGNC:16718	Q9H6R0	PC00171	nucleic acid metabolism protein
HGNC:16718	Q9H6R0	PC00031	RNA metabolism protein
HGNC:24723	Q9H6R3	PC00142	ligase
HGNC:24723	Q9H6R3	PC00262	metabolite interconversion enzyme
HGNC:19910	Q9H6R4	PC00031	RNA metabolism protein
HGNC:19910	Q9H6R4	PC00171	nucleic acid metabolism protein
HGNC:24721	Q9H6S0	PC00032	RNA helicase
HGNC:24721	Q9H6S0	PC00171	nucleic acid metabolism protein
HGNC:24721	Q9H6S0	PC00031	RNA metabolism protein
HGNC:21296	Q9H6S3	PC00226	scaffold/adaptor protein
HGNC:26152	Q9H6T0	PC00148	RNA splicing factor
HGNC:26152	Q9H6T0	PC00171	nucleic acid metabolism protein
HGNC:26152	Q9H6T0	PC00147	RNA processing factor
HGNC:26152	Q9H6T0	PC00031	RNA metabolism protein
HGNC:15672	Q9H6U8	PC00111	glycosyltransferase
HGNC:15672	Q9H6U8	PC00220	transferase
HGNC:15672	Q9H6U8	PC00262	metabolite interconversion enzyme
HGNC:26145	Q9H6V9	PC00143	lipase
HGNC:26145	Q9H6V9	PC00262	metabolite interconversion enzyme
HGNC:26145	Q9H6V9	PC00121	hydrolase
HGNC:21014	Q9H6X2	PC00069	cell adhesion molecule
HGNC:9850	Q9H6Z4	PC00226	scaffold/adaptor protein
HGNC:28777	Q9H773	PC00181	phosphatase
HGNC:28777	Q9H773	PC00262	metabolite interconversion enzyme
HGNC:28777	Q9H773	PC00121	hydrolase
HGNC:14197	Q9H777	PC00185	phosphodiesterase
HGNC:14197	Q9H777	PC00262	metabolite interconversion enzyme
HGNC:14197	Q9H777	PC00121	hydrolase
HGNC:26102	Q9H788	PC00090	defense/immunity protein
HGNC:29431	Q9H792	PC00167	non-receptor serine/threonine protein kinase
HGNC:29431	Q9H792	PC00260	protein modifying enzyme
HGNC:15513	Q9H7B4	PC00261	histone modifying enzyme
HGNC:15513	Q9H7B4	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:23476	Q9H7D0	PC00113	guanyl-nucleotide exchange factor
HGNC:23476	Q9H7D0	PC00022	G-protein modulator
HGNC:23476	Q9H7D0	PC00095	protein-binding activity modulator
HGNC:20612	Q9H7E2	PC00148	RNA splicing factor
HGNC:20612	Q9H7E2	PC00171	nucleic acid metabolism protein
HGNC:20612	Q9H7E2	PC00031	RNA metabolism protein
HGNC:20612	Q9H7E2	PC00147	RNA processing factor
HGNC:19280	Q9H7H0	PC00072	chaperone
HGNC:14943	Q9H7J1	PC00184	phosphatase modulator
HGNC:14943	Q9H7J1	PC00095	protein-binding activity modulator
HGNC:30085	Q9H7M9	PC00124	immunoglobulin receptor superfamily
HGNC:30085	Q9H7M9	PC00090	defense/immunity protein
HGNC:30403	Q9H7N4	PC00148	RNA splicing factor
HGNC:30403	Q9H7N4	PC00171	nucleic acid metabolism protein
HGNC:30403	Q9H7N4	PC00031	RNA metabolism protein
HGNC:30403	Q9H7N4	PC00147	RNA processing factor
HGNC:20877	Q9H7R0	PC00248	C2H2 zinc finger transcription factor
HGNC:20877	Q9H7R0	PC00218	DNA-binding transcription factor
HGNC:20877	Q9H7R0	PC00264	gene-specific transcriptional regulator
HGNC:20877	Q9H7R0	PC00244	zinc finger transcription factor
HGNC:20500	Q9H7T0	PC00133	ion channel
HGNC:20500	Q9H7T0	PC00227	transporter
HGNC:25875	Q9H7X0	PC00038	acetyltransferase
HGNC:25875	Q9H7X0	PC00220	transferase
HGNC:25875	Q9H7X0	PC00262	metabolite interconversion enzyme
HGNC:25872	Q9H7X3	PC00248	C2H2 zinc finger transcription factor
HGNC:25872	Q9H7X3	PC00218	DNA-binding transcription factor
HGNC:25872	Q9H7X3	PC00264	gene-specific transcriptional regulator
HGNC:25872	Q9H7X3	PC00244	zinc finger transcription factor
HGNC:17933	Q9H7Z6	PC00261	histone modifying enzyme
HGNC:17933	Q9H7Z6	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:17822	Q9H7Z7	PC00198	reductase
HGNC:17822	Q9H7Z7	PC00176	oxidoreductase
HGNC:17822	Q9H7Z7	PC00262	metabolite interconversion enzyme
HGNC:30788	Q9H808	PC00217	transcription cofactor
HGNC:30788	Q9H808	PC00264	gene-specific transcriptional regulator
HGNC:10241	Q9H814	PC00031	RNA metabolism protein
HGNC:10241	Q9H814	PC00171	nucleic acid metabolism protein
HGNC:17641	Q9H816	PC00009	DNA metabolism protein
HGNC:17641	Q9H816	PC00171	nucleic acid metabolism protein
HGNC:25856	Q9H825	PC00155	methyltransferase
HGNC:25856	Q9H825	PC00220	transferase
HGNC:25856	Q9H825	PC00262	metabolite interconversion enzyme
HGNC:21497	Q9H845	PC00092	dehydrogenase
HGNC:21497	Q9H845	PC00262	metabolite interconversion enzyme
HGNC:21497	Q9H845	PC00176	oxidoreductase
HGNC:18637	Q9H853	PC00228	tubulin
HGNC:18637	Q9H853	PC00085	cytoskeletal protein
HGNC:18637	Q9H853	PC00157	microtubule or microtubule-binding cytoskeletal protein
HGNC:25717	Q9H857	PC00173	nucleotide phosphatase
HGNC:25717	Q9H857	PC00262	metabolite interconversion enzyme
HGNC:25717	Q9H857	PC00181	phosphatase
HGNC:25717	Q9H857	PC00121	hydrolase
HGNC:30935	Q9H869	PC00217	transcription cofactor
HGNC:30935	Q9H869	PC00264	gene-specific transcriptional regulator
HGNC:20808	Q9H8G1	PC00218	DNA-binding transcription factor
HGNC:20808	Q9H8G1	PC00264	gene-specific transcriptional regulator
HGNC:24550	Q9H8H3	PC00155	methyltransferase
HGNC:24550	Q9H8H3	PC00220	transferase
HGNC:24550	Q9H8H3	PC00262	metabolite interconversion enzyme
HGNC:25818	Q9H8M2	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:18737	Q9H8N7	PC00217	transcription cofactor
HGNC:18737	Q9H8N7	PC00264	gene-specific transcriptional regulator
HGNC:25805	Q9H8S5	PC00138	kinase activator
HGNC:25805	Q9H8S5	PC00140	kinase modulator
HGNC:25805	Q9H8S5	PC00095	protein-binding activity modulator
HGNC:16015	Q9H8S9	PC00138	kinase activator
HGNC:16015	Q9H8S9	PC00140	kinase modulator
HGNC:16015	Q9H8S9	PC00095	protein-binding activity modulator
HGNC:16710	Q9H8T0	PC00234	ubiquitin-protein ligase
HGNC:16710	Q9H8T0	PC00260	protein modifying enzyme
HGNC:3155	Q9H8V3	PC00113	guanyl-nucleotide exchange factor
HGNC:3155	Q9H8V3	PC00022	G-protein modulator
HGNC:3155	Q9H8V3	PC00095	protein-binding activity modulator
HGNC:14645	Q9H8X2	PC00137	kinase
HGNC:14645	Q9H8X2	PC00220	transferase
HGNC:14645	Q9H8X2	PC00262	metabolite interconversion enzyme
HGNC:25786	Q9H902	PC00150	membrane traffic protein
HGNC:21070	Q9H920	PC00234	ubiquitin-protein ligase
HGNC:21070	Q9H920	PC00260	protein modifying enzyme
HGNC:19954	Q9H936	PC00258	secondary carrier transporter
HGNC:19954	Q9H936	PC00227	transporter
HGNC:9581	Q9H939	PC00041	actin or actin-binding cytoskeletal protein
HGNC:9581	Q9H939	PC00085	cytoskeletal protein
HGNC:16840	Q9H944	PC00234	ubiquitin-protein ligase
HGNC:16840	Q9H944	PC00260	protein modifying enzyme
HGNC:25771	Q9H974	PC00147	RNA processing factor
HGNC:25771	Q9H974	PC00171	nucleic acid metabolism protein
HGNC:25771	Q9H974	PC00031	RNA metabolism protein
HGNC:14672	Q9H981	PC00039	actin and actin related protein
HGNC:14672	Q9H981	PC00085	cytoskeletal protein
HGNC:14672	Q9H981	PC00041	actin or actin-binding cytoskeletal protein
HGNC:23532	Q9H987	PC00041	actin or actin-binding cytoskeletal protein
HGNC:23532	Q9H987	PC00085	cytoskeletal protein
HGNC:17393	Q9H992	PC00234	ubiquitin-protein ligase
HGNC:17393	Q9H992	PC00260	protein modifying enzyme
HGNC:19365	Q9H999	PC00137	kinase
HGNC:19365	Q9H999	PC00220	transferase
HGNC:19365	Q9H999	PC00262	metabolite interconversion enzyme
HGNC:26004	Q9H9A6	PC00226	scaffold/adaptor protein
HGNC:16085	Q9H9B4	PC00068	primary active transporter
HGNC:16085	Q9H9B4	PC00227	transporter
HGNC:20041	Q9H9D4	PC00248	C2H2 zinc finger transcription factor
HGNC:20041	Q9H9D4	PC00218	DNA-binding transcription factor
HGNC:20041	Q9H9D4	PC00264	gene-specific transcriptional regulator
HGNC:20041	Q9H9D4	PC00244	zinc finger transcription factor
HGNC:13208	Q9H9E1	PC00095	protein-binding activity modulator
HGNC:18620	Q9H9E3	PC00150	membrane traffic protein
HGNC:14671	Q9H9F9	PC00039	actin and actin related protein
HGNC:14671	Q9H9F9	PC00085	cytoskeletal protein
HGNC:14671	Q9H9F9	PC00041	actin or actin-binding cytoskeletal protein
HGNC:18421	Q9H9G7	PC00224	translation initiation factor
HGNC:18421	Q9H9G7	PC00223	translation factor
HGNC:18421	Q9H9G7	PC00263	translational protein
HGNC:16650	Q9H9J2	PC00094	endoribonuclease
HGNC:16650	Q9H9J2	PC00171	nucleic acid metabolism protein
HGNC:16650	Q9H9J2	PC00031	RNA metabolism protein
HGNC:20068	Q9H9J4	PC00081	cysteine protease
HGNC:20068	Q9H9J4	PC00190	protease
HGNC:20068	Q9H9J4	PC00260	protein modifying enzyme
HGNC:42970	Q9H9K5	PC00237	viral or transposable element protein
HGNC:25745	Q9H9L3	PC00099	exoribonuclease
HGNC:25745	Q9H9L3	PC00171	nucleic acid metabolism protein
HGNC:25745	Q9H9L3	PC00031	RNA metabolism protein
HGNC:20499	Q9H9P8	PC00092	dehydrogenase
HGNC:20499	Q9H9P8	PC00262	metabolite interconversion enzyme
HGNC:20499	Q9H9P8	PC00176	oxidoreductase
HGNC:20857	Q9H9S0	PC00119	homeodomain transcription factor
HGNC:20857	Q9H9S0	PC00218	DNA-binding transcription factor
HGNC:20857	Q9H9S0	PC00264	gene-specific transcriptional regulator
HGNC:20857	Q9H9S0	PC00116	helix-turn-helix transcription factor
HGNC:17702	Q9H9S3	PC00227	transporter
HGNC:20696	Q9H9T3	PC00261	histone modifying enzyme
HGNC:20696	Q9H9T3	PC00077	chromatin/chromatin-binding, or -regulatory protein
HGNC:25724	Q9H9V9	PC00260	protein modifying enzyme
HGNC:30350	Q9H9Y2	PC00148	RNA splicing factor
HGNC:30350	Q9H9Y2	PC00171	nucleic acid metabolism protein
HGNC:30350	Q9H9Y2	PC00147	RNA processing factor
HGNC:30350	Q9H9Y2	PC00031	RNA metabolism protein
HGNC:25513	Q9H9Y4	PC00208	small GTPase
HGNC:25513	Q9H9Y4	PC00020	G-protein
HGNC:25513	Q9H9Y4	PC00095	protein-binding activity modulator
HGNC:20454	Q9H9Y6	PC00019	DNA-directed RNA polymerase
HGNC:20454	Q9H9Y6	PC00171	nucleic acid metabolism protein
HGNC:20454	Q9H9Y6	PC00031	RNA metabolism protein
HGNC:15986	Q9H9Z2	PC00031	RNA metabolism protein
HGNC:15986	Q9H9Z2	PC00171	nucleic acid metabolism protein
HGNC:14859	Q9HA47	PC00172	nucleotide kinase
HGNC:14859	Q9HA47	PC00220	transferase
HGNC:14859	Q9HA47	PC00137	kinase
HGNC:14859	Q9HA47	PC00262	metabolite interconversion enzyme
HGNC:25700	Q9HA64	PC00137	kinase
HGNC:25700	Q9HA64	PC00220	transferase
HGNC:25700	Q9HA64	PC00262	metabolite interconversion enzyme
HGNC:25699	Q9HA65	PC00257	GTPase-activating protein
HGNC:25699	Q9HA65	PC00022	G-protein modulator
HGNC:25699	Q9HA65	PC00095	protein-binding activity modulator
HGNC:25695	Q9HA77	PC00047	aminoacyl-tRNA synthetase
HGNC:25695	Q9HA77	PC00263	translational protein
HGNC:25692	Q9HA90	PC00222	translation elongation factor
HGNC:25692	Q9HA90	PC00223	translation factor
HGNC:25692	Q9HA90	PC00263	translational protein
HGNC:25634	Q9HA92	PC00175	oxidase
HGNC:25634	Q9HA92	PC00176	oxidoreductase
HGNC:25634	Q9HA92	PC00262	metabolite interconversion enzyme
HGNC:30224	Q9HAB3	PC00258	secondary carrier transporter
HGNC:30224	Q9HAB3	PC00227	transporter
HGNC:25686	Q9HAB8	PC00150	membrane traffic protein
HGNC:16001	Q9HAC7	PC00220	transferase
HGNC:16001	Q9HAC7	PC00262	metabolite interconversion enzyme
HGNC:25683	Q9HAC8	PC00234	ubiquitin-protein ligase
HGNC:25683	Q9HAC8	PC00260	protein modifying enzyme
HGNC:25669	Q9HAH1	PC00248	C2H2 zinc finger transcription factor
